
#     NAME                     P0                                     P1
                               (s)
-------------------------------------------------------------------------------------------------------
2201  J1837+0053    lfl+06     0.47351252978            4  lfl+06     3.8E-17            4  lfl+06 
2202  J1837-0559    mhl+02     0.2010637223734          9  psj+19     3.30924E-15       17  psj+19 
2203  J1837-0604    dkm+01     0.096312805197           7  saa+23     4.486804E-14      11  saa+23 
2204  B1834-06      cl86       1.90580870607            3  hlk+04     7.7204E-16        19  hlk+04 
2205  J1837-0822    bbb+12     1.099195959243           8  bsb+19     0.1209E-15         3  bsb+19 

2206  J1837+1221    ebvb01     1.96353198352           12  ebvb01     6.200E-15         16  ebvb01 
2207  J1837-1243    mhl+02     1.87601852435           11  mhl+02     3.651E-14          3  mhl+02 
2208  J1837-1837    ebvb01     0.618357697387          16  ebvb01     5.4950E-15        12  ebvb01 
2209  J1838+0022g   hww+21     0.00509                  0  hww+21     *                  0  *
2210  J1838+0027g   hww+21     0.05413                  0  hww+21     *                  0  *

2211  J1838+0044g   hww+21     2.20317                  0  hww+21     *                  0  *
2212  J1838-01      kek+13     0.1832948                2  kek+13     *                  0  *
2213  J1838-0107    ncb+15     0.4444257246169         17  ncb+15     5.46E-18          15  ncb+15 
2214  J1838-0453    mhl+02     0.38086561316            8  psj+19     1.163296E-13       5  psj+19 
2215  J1838-0537    pga+12a    0.1457544863308          7  saa+23     4.50714095E-13    13  saa+23 

2216  J1838-0549    hfs+04     0.23531138060308        12  psj+19     3.34223E-14        3  psj+19 
2217  J1838-0624    hfs+04     0.92717774151            5  hfs+04     7.7E-17            4  hfs+04 
2218  J1838-0655    gh08       0.070498243969          54  gh08       4.925E-14         29  gh08 
2219  J1838-1046    mhl+02     1.21835359632            8  mhl+02     3.080E-15         18  mhl+02 
2220  J1838+1523    sjm+18     0.5491606020002         13  sjm+18     2.0278E-17         7  sjm+18 

2221  J1838+1650    lxf+05     1.90196739931            1  lxf+05     2.677E-15          1  lxf+05 
2222  J1838-1849    kek+13     0.48824200896            3  kek+13     0.04E-15           1  kek+13 
2223  J1838+50      gac+21     2.577223412              5  gac+21     *                  0  *
2224  J1839-0141    mll+06     0.93326558076            2  jcs+17     5.944E-15          1  jcs+17 
2225  J1839-0223    ncb+15     1.26679012424            5  ncb+15     4763E-18           6  ncb+15 

2226  J1839-0321    mhl+02     0.23878218346372        12  psj+19     1.25190E-14        4  psj+19 
2227  J1839-0332    ncb+15     2.67568226451            6  ncb+15     4760E-18           6  ncb+15 
2228  J1839-0402    mhl+02     0.520939679547          17  mhl+02     7.694E-15          5  mhl+02 
2229  J1839-0436    lfl+06     0.149460655762           3  lfl+06     8.096E-16          3  lfl+06 
2230  J1839-0459    mhl+02     0.58531903782            3  mhl+02     3.308E-15          5  mhl+02 

2231  J1839-0627    mhl+02     0.48491367908            4  mhl+02     1.32E-16          17  mhl+02 
2232  J1839-0643    mhl+02     0.449548149848          15  mhl+02     3.638E-15          7  mhl+02 
2233  J1839-0905    hfs+04     0.418974903641          13  psj+19     2.60227E-14       18  psj+19 
2234  J1839-1238    lfl+06     1.91142802251            5  lfl+06     4.947E-15          4  lfl+06 
2235  J1840+0012g   hww+21     0.00534                  0  hww+21     *                  0  *

2236  J1840+0214    lfl+06     0.79747807530            4  lfl+06     8.294E-15          7  lfl+06 
2237  J1840-0245g   zhx+23     1.502                    1  zhx+23     *                  0  *
2238  J1840-0445    bbb+12     0.42231632097           13  bsb+19     11.280E-15         3  bsb+19 
2239  J1840-0559    hfs+04     0.85936846681            5  hfs+04     9.602E-15          9  hfs+04 
2240  J1840-0626    kel+09     1.8933526999             4  kel+09     23.03E-15          7  kel+09 

2241  J1840-0643    kek+13     0.03557787327451         3  sl20       9.54E-20           6  sl20 
2242  J1840-0753    eklk13     0.4378690017             2  eklk13     0.10E-15           6  eklk13 
2243  J1840-0809    hfs+04     0.95567326930            3  lbs+20     2.35001E-15        9  lbs+20 
2244  J1840-0815    hfs+04     1.096441140382           4  lbs+20     2.42643E-15       10  lbs+20 
2245  J1840-0840    lfl+06     5.3093766847            20  lfl+06     2.37E-14          12  lfl+06 

2246  J1840-1122    hfs+04     0.94096161661            4  hfs+04     6.409E-15          6  hfs+04 
2247  J1840-1207    lfl+06     0.754470427192           6  lfl+06     3.1972E-15         6  lfl+06 
2248  J1840-1419    kle+10     6.59756252242            9  bls+18     6.3538E-15        14  bls+18 
2249  B1839+56      skk+80     1.6528618528869         20  hlk+04     1.494818E-15      14  hlk+04 
2250  J1841+0130    fsk+04     0.0297727753332          4  lfl+06     8.17E-18           5  lfl+06 

2251  J1841-0157    hfs+04     0.663321097981           9  hfs+04     1.80768E-14        5  hfs+04 
2252  J1841-0310    hfs+04     1.6576564582             4  hfs+04     3.35E-16           9  hfs+04 
2253  J1841-0345    lkm+00     0.204068115056          17  mhl+02     5.7872E-14         3  mhl+02 
2254  J1841-04      ttm18      *                        0  *          *                  0  *
2255  B1838-04      cl86       0.1861488579563          4  ywml10     6.392881E-15      18  ywml10 

2256  J1841-0456    vg97       11.7889784              10  dk14       4.092E-11         16  dk14 
2257  J1841-0500    crc+12     0.91291580208            5  wwh+20     3.4778E-14         9  wwh+20 
2258  J1841-0524    hfs+04     0.44580970133            3  saa+23     2.332421E-13      12  saa+23 
2259  B1839+09      mlt+78     0.381319294128           3  hlk+04     1.090344E-15      11  hlk+04 
2260  J1841-1404    lfl+06     1.3345572305             8  lfl+06     6.4E-16           18  lfl+06 

2261  J1841-7845    jbo+09     0.3536025329             4  jbo+09     0.16E-15           7  jbo+09 
2262  J1842+0114g   zhx+23     4.140                    4  zhx+23     *                  0  *
2263  J1842-0153    mhl+02     1.05422825038            3  mhl+02     6.722E-15          4  mhl+02 
2264  J1842+0257    lfl+06     3.08825579295           13  lfl+06     2.9591E-14        12  lfl+06 
2265  J1842-0309    hfs+04     0.40491964372            3  hfs+04     4.518E-15          4  hfs+04 

2266  J1842+0358    lfl+06     0.233326206679           3  lfl+06     8.115E-16          3  lfl+06 
2267  B1839-04      cl86       1.839944701185          17  lbs+20     5.081E-16          4  lbs+20 
2268  J1842-0415    lkm+00     0.526682241575          12  mhl+02     2.19366E-14       12  mhl+02 
2269  J1842-0612    hfs+04     0.56447537999           16  hfs+04     2.2E-17            9  hfs+04 
2270  J1842+0638    lfl+06     0.313016401038          11  lfl+06     7.60E-17          17  lfl+06 

2271  J1842-0800    ncb+15     1.25546857429            3  ncb+15     194E-18            5  ncb+15 
2272  J1842-0905    kbm+03     0.344646011863           3  psj+19     1.04745E-14        5  psj+19 
2273  J1842+1332    ebvb01     0.47160357893            3  ebvb01     2.29E-16           7  ebvb01 
2274  J1842-27      mbc+19     0.815269                 0  mbc+19     *                  0  *
2275  J1842-39      mss+20     0.374                    0  mss+20     *                  0  *

2276  J1843-0000    hfs+04     0.880334321703          16  lbs+20     7.7735E-15         6  lbs+20 
2277  J1843-0050    mhl+02     0.78259846861            8  mhl+02     2.49E-16          12  mhl+02 
2278  J1843-0051g   zhx+23     0.580                    1  zhx+23     *                  0  *
2279  J1843+0119    pab+18     1.26699835538            3  psf+22     3.758E-15          7  psf+22 
2280  J1843-0137    hfs+04     0.66987238665            3  hfs+04     2.468E-15         14  hfs+04 

2281  J1843-0211    hfs+04     2.02752438872            5  hfs+04     1.444E-14          3  hfs+04 
2282  J1843-0355    mhl+02     0.13231397192751         4  psj+19     1.039938E-15      16  psj+19 
2283  J1843-0408    hfs+04     0.78193369973            7  hfs+04     2.39E-15           3  hfs+04 
2284  J1843-0459    mhl+02     0.75496337007            3  mhl+02     8.54E-16          10  mhl+02 
2285  J1843-0510    ncb+15     0.671613828819          13  ncb+15     3892.3E-18        12  ncb+15 

2286  J1843-0702    hfs+04     0.191614577771           6  psj+19     2.136189E-15       8  psj+19 
2287  J1843-0744    kel+09     0.475392526561          10  kel+09     13.3038E-15       10  kel+09 
2288  J1843-0757    bbc+22     2.03194008516            9  bbc+22     4.13E-15           3  bbc+22 
2289  J1843-0806    hfs+04     0.536413665506           9  hfs+04     1.7359E-14         4  hfs+04 
2290  J1843-1113    hfs+04     0.0018456663232093       6  dcl+16     0.9554E-20         7  dcl+16 

2291  J1843-1448    fsk+04     0.0054713308755095       6  lem+15     6.209E-21         18  lem+15 
2292  J1843-1507    lfl+06     0.583550377362           5  lfl+06     7.1999E-15         6  lfl+06 
2293  J1843+2024    zcwl96     3.4065386707             4  clm+05     1.04E-15           4  clm+05 
2294  J1843-40      mbc+19     0.324187                 0  mbc+19     *                  0  *
2295  J1844+00      cnst96     0.460503                 3  cnst96     *                  0  *

2296  J1844+0028g   hww+21     0.00357                  0  hww+21     *                  0  *
2297  J1844-0030    hfs+04     0.64109785122            3  hfs+04     6.078E-15          8  hfs+04 
2298  J1844+0115    csl+12     0.004185543936664        3  csl+12     1.07E-20           3  csl+12 
2299  B1842-02      cl86       0.507722322118          13  hlk+04     1.674044E-14      11  hlk+04 
2300  J1844-0256    cpkm02     0.272963                 1  bri+06     *                  0  *

2301  J1844-03      tkk+98     6.97127                 28  tkk+98     *                  0  *
2302  J1844-0302    ncb+15     1.19863027492            2  ncb+15     7809E-18           5  ncb+15 
2303  J1844-0310    lkm+00     0.52504914274            4  mhl+02     1.0235E-14         4  mhl+02 
2304  J1844-0346    cwp+17     0.112854649905          11  cwp+17     1.547031E-13       7  cwp+17 
2305  B1841-04      cjlm87     0.991026616395           3  hlk+04     3.914538E-15      16  hlk+04 

2306  J1844-0452    hfs+04     0.26944332141            3  hfs+04     6.80E-16           6  hfs+04 
2307  J1844-0502    hfs+04     0.33516252825            4  hfs+04     6.2E-17           12  hfs+04 
2308  B1841-05      cl86       0.255704185586           8  psj+19     9.70563E-15       12  psj+19 
2309  B1842+14      mlt+78     0.37546337852            3  hlk+04     1.8723E-15         3  hlk+04 
2310  J1844+21      tkt22      0.5959                   0  tkt22      *                  0  *

2311  J1844+41      ttk+17     0.9157                   0  ttk+17     *                  0  *
2312  J1845-0008g   zhx+23     1.268                    3  zhx+23     *                  0  *
2313  J1845-0028g   hww+21     0.08450                  0  hww+21     *                  0  *
2314  J1845-0316    lkm+00     0.2076357201             1  lkm+00     8.86E-15           6  lkm+00 
2315  J1845+0326g   zhx+23     0.968                    1  zhx+23     *                  0  *

2316  J1845+0417g   zhx+23     1.697                    6  zhx+23     *                  0  *
2317  B1842-04      cjlm87     0.4867507986             4  hlk+04     1.1326E-14         3  hlk+04 
2318  J1845-0545    hfs+04     1.09234815284            5  hfs+04     1.343E-14          3  hfs+04 
2319  J1845+0623    lfl+06     1.42165378409            7  lfl+06     5.46E-16           7  lfl+06 
2320  J1845-0635    eklk13     0.34052764699            2  eklk13     4.491E-15          8  eklk13 

2321  J1845-0743    kbm+03     0.10469465215795        14  psj+19     3.666910E-16       3  psj+19 
2322  J1845-0826    lfl+06     0.634354346767          17  lfl+06     9.353E-15          3  lfl+06 
2323  J1845-1114    lfl+06     0.2062199811321         13  lfl+06     2.00552E-15       13  lfl+06 
2324  J1845-1351    lfl+06     2.61891846726            6  lfl+06     9.723E-15          8  lfl+06 
2325  J1845+21      tkt22      3.7556                   0  tkt22      *                  0  *

2326  J1846+0051    hfs+04     0.434372879784          16  hfs+04     1.1226E-14         3  hfs+04 
2327  J1846-0257    mll+06     4.4767225398             1  mlk+09     160.587E-15        3  mlk+09 
2328  J1846-0258    gvbt00     0.32657128834            5  lnk+11     7.107450E-12       3  lnk+11 
2329  J1846-0749    lfl+06     0.350109572852           4  lfl+06     1.2616E-15         4  lfl+06 
2330  J1846-07492   kel+09     0.861379642641          15  kel+09     5.187E-15          3  kel+09 

2331  J1846+0919    sdz+10     0.225552101075           4  saa+23     9.93056E-15        6  saa+23 
2332  J1846-4249    tjb+13     2.273                    0  tjb+13     *                  0  *
2333  J1846-7403    jbo+09     4.8788385261             5  jbo+09     6.06E-15          10  jbo+09 
2334  J1847-0046g   zhx+23     0                        0  zhx+23     *                  0  *
2335  J1847+01      palfa21    0.0034630711             1  hww+21     *                  0  *

2336  J1847+0110g   hww+21     0.00653                  0  hww+21     *                  0  *
2337  J1847-0130    msk+03     6.7070457241             9  hfs+04     1.2749E-12         3  hfs+04 
2338  J1847+0133g   hww+21     2.84691                  0  hww+21     *                  0  *
2339  B1844-04      dlp70      0.597808754148           3  jbv+19     5.169112E-14      18  jbv+19 
2340  J1847-0427    ncb+15     0.25924664288            2  ncb+15     5.9E-18            5  ncb+15 

2341  J1847-0438    mhl+02     0.95799116473            3  mhl+02     1.0933E-14         9  mhl+02 
2342  J1847-0443    hfs+04     0.340832130441          14  hfs+04     2.83E-17           4  hfs+04 
2343  J1847-0605    mhl+02     0.778164353310          19  mhl+02     4.645E-15          7  mhl+02 
2344  J1847+0614g   hww+21     1.66302                  0  hww+21     *                  0  *
2345  J1848-0023    hfs+04     0.53762373255            9  hfs+04     1.610E-15         18  hfs+04 

2346  J1848-0055    hfs+04     0.27455668472            7  hfs+04     1.35E-15           3  hfs+04 
